ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Gene.ID
204682_at	1.83e-01	1.30e-01	-1.55	-6.011221	-0.4716498	LTBP2	latent transforming growth factor beta binding protein 2	4053
211883_x_at	1.83e-01	1.30e-01	1.55	-6.011931	0.4669705	CEACAM1	carcinoembryonic antigen related cell adhesion molecule 1	634
205832_at	1.83e-01	1.30e-01	-1.54	-6.012382	-0.1164543	CPA4	carboxypeptidase A4	51200
235174_s_at	1.83e-01	1.30e-01	1.54	-6.012407	0.5083407	LINC01003	long intergenic non-protein coding RNA 1003	100128822
213013_at	1.83e-01	1.30e-01	-1.54	-6.012478	-0.5882061	LOC644172///MAPK8IP1	mitogen-activated protein kinase 8 interacting protein 1 pseudogene///mitogen-activated protein kinase 8 interacting protein 1	644172///9479
202519_at	1.83e-01	1.30e-01	-1.54	-6.013224	-0.2440138	MLXIP	MLX interacting protein	22877
219454_at	1.84e-01	1.30e-01	-1.54	-6.013389	-0.7373773	EGFL6	EGF like domain multiple 6	25975
213687_s_at	1.84e-01	1.30e-01	-1.54	-6.013748	-0.1486596	RPL35A	ribosomal protein L35a	6165
241343_at	1.84e-01	1.31e-01	1.54	-6.014906	0.1963717	RNASEH1	ribonuclease H1	246243
228660_x_at	1.84e-01	1.31e-01	-1.54	-6.015036	-0.1662854	SEMA4F	ssemaphorin 4F	10505
244530_at	1.84e-01	1.31e-01	-1.54	-6.015069	-0.5196032			
219236_at	1.84e-01	1.31e-01	1.54	-6.015374	0.4204672	PAQR6	progestin and adipoQ receptor family member 6	79957
222024_s_at	1.84e-01	1.31e-01	-1.54	-6.01545	-0.2613508	AKAP13	A-kinase anchoring protein 13	11214
227402_s_at	1.84e-01	1.31e-01	1.54	-6.015641	0.3050753	UTP23	UTP23, small subunit processome component	84294
212312_at	1.84e-01	1.31e-01	-1.54	-6.015776	-0.2120455	BCL2L1	BCL2 like 1	598
205499_at	1.84e-01	1.31e-01	1.54	-6.015802	0.6718787	SRPX2	sushi repeat containing protein, X-linked 2	27286
208827_at	1.84e-01	1.31e-01	-1.54	-6.016156	-0.2546913	PSMB6	proteasome subunit beta 6	5694
241936_x_at	1.84e-01	1.31e-01	1.54	-6.016319	0.473319			
235955_at	1.84e-01	1.31e-01	1.54	-6.016634	0.4201683	MARVELD2	MARVEL domain containing 2	153562
236506_at	1.84e-01	1.31e-01	-1.54	-6.016667	-0.1199357			
233519_at	1.84e-01	1.31e-01	-1.54	-6.01668	-0.3805867			
211285_s_at	1.84e-01	1.31e-01	1.54	-6.017494	0.1793687	UBE3A	ubiquitin protein ligase E3A	7337
239896_at	1.84e-01	1.31e-01	-1.54	-6.018081	-0.2766404	GS1-124K5.4	uncharacterized LOC100289098	100289098
206500_s_at	1.85e-01	1.31e-01	1.54	-6.018573	0.4925476	MIS18BP1	MIS18 binding protein 1	55320
242523_at	1.85e-01	1.31e-01	-1.54	-6.018714	-0.5097141	LINC00938	long intergenic non-protein coding RNA 938	400027
1562294_x_at	1.85e-01	1.31e-01	-1.54	-6.018928	-0.3798996	ANKRD30B	ankyrin repeat domain 30B	374860
241020_at	1.85e-01	1.31e-01	-1.54	-6.01934	-0.1325167			
205116_at	1.85e-01	1.31e-01	1.54	-6.019681	0.6561579	LAMA2	laminin subunit alpha 2	3908
232791_at	1.85e-01	1.31e-01	-1.54	-6.01998	-0.1949067			
222026_at	1.85e-01	1.31e-01	1.54	-6.020378	0.3440384	RBM3	RNA binding motif (RNP1, RRM) protein 3	5935
229885_at	1.85e-01	1.31e-01	1.54	-6.020613	0.3232394	RSF1	remodeling and spacing factor 1	51773
235252_at	1.85e-01	1.32e-01	-1.54	-6.020857	-0.4436552	KSR1	kinase suppressor of ras 1	8844
221780_s_at	1.85e-01	1.32e-01	-1.54	-6.021323	-0.1836355	DDX27	DEAD-box helicase 27	55661
236248_x_at	1.85e-01	1.32e-01	-1.54	-6.021435	-0.2048818	TADA2B	transcriptional adaptor 2B	93624
202355_s_at	1.85e-01	1.32e-01	-1.54	-6.021669	-0.2063725	GTF2F1	general transcription factor IIF subunit 1	2962
239264_at	1.85e-01	1.32e-01	1.54	-6.021936	0.2905519			
218134_s_at	1.85e-01	1.32e-01	-1.54	-6.021994	-0.1161366	RBM22	RNA binding motif protein 22	55696
233041_x_at	1.85e-01	1.32e-01	-1.54	-6.022488	-0.2469922			
243305_at	1.86e-01	1.32e-01	1.54	-6.023622	0.3811979			
212221_x_at	1.86e-01	1.32e-01	-1.54	-6.024291	-0.2200556	IDS	iduronate 2-sulfatase	3423
209990_s_at	1.86e-01	1.32e-01	-1.54	-6.024574	-0.1163491	GABBR2	gamma-aminobutyric acid type B receptor subunit 2	9568
243462_s_at	1.86e-01	1.32e-01	-1.54	-6.024605	-0.5068126			
210367_s_at	1.86e-01	1.32e-01	-1.54	-6.024697	-0.7704359	PTGES	prostaglandin E synthase	9536
229984_at	1.86e-01	1.32e-01	1.54	-6.025045	0.2929787	DTWD1	DTW domain containing 1	56986
1560638_a_at	1.86e-01	1.32e-01	-1.54	-6.025122	-0.2136749	LOC105375839	uncharacterized LOC105375839	105375839
211841_s_at	1.86e-01	1.32e-01	-1.54	-6.025447	-0.3764381	TNFRSF25	TNF receptor superfamily member 25	8718
240715_at	1.86e-01	1.32e-01	-1.54	-6.026082	-0.4021293	TBX5	T-box 5	6910
229664_at	1.86e-01	1.32e-01	1.54	-6.026123	0.3784104	MAPK8	mitogen-activated protein kinase 8	5599
232160_s_at	1.86e-01	1.32e-01	-1.54	-6.026353	-0.1795199	TNIP2	TNFAIP3 interacting protein 2	79155
233263_at	1.86e-01	1.33e-01	1.54	-6.027065	0.1829769			
220186_s_at	1.86e-01	1.33e-01	-1.53	-6.027194	-0.0696646	CDHR2	cadherin related family member 2	54825
210864_x_at	1.87e-01	1.33e-01	-1.53	-6.028953	-0.1048141	HFE	hemochromatosis	3077
210867_at	1.87e-01	1.33e-01	-1.53	-6.029104	-0.3119751	CNOT4	CCR4-NOT transcription complex subunit 4	4850
222720_x_at	1.87e-01	1.33e-01	-1.53	-6.029347	-0.2224756	C1orf27	chromosome 1 open reading frame 27	54953
229483_at	1.87e-01	1.33e-01	1.53	-6.029869	0.3256071			
215170_s_at	1.87e-01	1.33e-01	-1.53	-6.030203	-0.1402973	CEP152	centrosomal protein 152	22995
211060_x_at	1.87e-01	1.33e-01	-1.53	-6.031262	-0.1791221	GPAA1	glycosylphosphatidylinositol anchor attachment 1	8733
223767_at	1.87e-01	1.33e-01	1.53	-6.031939	0.3321011	GPR84	G protein-coupled receptor 84	53831
233154_at	1.87e-01	1.33e-01	1.53	-6.032202	0.497157			
230296_at	1.87e-01	1.33e-01	-1.53	-6.032266	-0.2243028	LOC101930115///C16orf52///VWA3A	von Willebrand factor A domain-containing protein 3A///chromosome 16 open reading frame 52///von Willebrand factor A domain containing 3A	101930115///730094///146177
205212_s_at	1.88e-01	1.34e-01	-1.53	-6.032811	-0.1949113	ACAP1	ArfGAP with coiled-coil, ankyrin repeat and PH domains 1	9744
227575_s_at	1.88e-01	1.34e-01	-1.53	-6.033194	-0.194646	NRDE2	NRDE-2, necessary for RNA interference, domain containing	55051
204596_s_at	1.88e-01	1.34e-01	1.53	-6.0336	0.8611936	STC1	stanniocalcin 1	6781
213297_at	1.88e-01	1.34e-01	-1.53	-6.033873	-0.1159004	RMND5B	required for meiotic nuclear division 5 homolog B	64777
237083_at	1.88e-01	1.34e-01	-1.53	-6.034049	-0.1421342			
220234_at	1.88e-01	1.34e-01	1.53	-6.034966	0.6711526	CA8	carbonic anhydrase 8	767
201822_at	1.88e-01	1.34e-01	-1.53	-6.034978	-0.0905743	TIMM17A	translocase of inner mitochondrial membrane 17 homolog A (yeast)	10440
1558815_at	1.88e-01	1.34e-01	-1.53	-6.035119	-0.6270778	SORBS2	sorbin and SH3 domain containing 2	8470
233436_at	1.88e-01	1.34e-01	1.53	-6.035329	0.1302408	MTBP	MDM2 binding protein	27085
201498_at	1.88e-01	1.34e-01	1.53	-6.035333	0.2060343	USP7	ubiquitin specific peptidase 7	7874
227868_at	1.88e-01	1.34e-01	-1.53	-6.035655	-0.4359797	LOC154761	family with sequence similarity 115, member C pseudogene	154761
242224_at	1.88e-01	1.34e-01	1.53	-6.036288	0.4092443	GPATCH2	G-patch domain containing 2	55105
221800_s_at	1.88e-01	1.34e-01	-1.53	-6.036397	-0.2682559	FAAP100	Fanconi anemia core complex associated protein 100	80233
222060_at	1.88e-01	1.34e-01	-1.53	-6.036516	-0.284395	KRT8P12	keratin 8 pseudogene 12	90133
238528_at	1.88e-01	1.34e-01	1.53	-6.037003	0.3361898	UBR1	ubiquitin protein ligase E3 component n-recognin 1	197131
228439_at	1.88e-01	1.34e-01	-1.53	-6.037101	-0.2805209	BATF2	basic leucine zipper ATF-like transcription factor 2	116071
242305_at	1.88e-01	1.34e-01	1.53	-6.037184	0.1925339	LOC645513	septin 7 pseudogene	645513
235206_at	1.88e-01	1.34e-01	1.53	-6.037308	0.1970995			
1556690_s_at	1.88e-01	1.34e-01	-1.53	-6.037412	-0.2709561			
241893_at	1.89e-01	1.35e-01	1.53	-6.03874	0.2192634			
205845_at	1.89e-01	1.35e-01	1.53	-6.038791	0.5373276	CACNA1H	calcium voltage-gated channel subunit alpha1 H	8912
238497_at	1.89e-01	1.35e-01	-1.53	-6.039715	-0.3646488	TMEM136	transmembrane protein 136	219902
219627_at	1.89e-01	1.35e-01	-1.53	-6.040032	-0.2476525	ZNF767P	zinc finger family member 767, pseudogene	79970
46665_at	1.89e-01	1.35e-01	-1.53	-6.040126	-0.3056549	SEMA4C	semaphorin 4C	54910
222320_at	1.89e-01	1.35e-01	1.53	-6.040373	0.3748757			
213519_s_at	1.89e-01	1.35e-01	1.53	-6.040709	0.6465445	LAMA2	laminin subunit alpha 2	3908
209692_at	1.89e-01	1.35e-01	-1.53	-6.041731	-0.630815	EYA2	EYA transcriptional coactivator and phosphatase 2	2139
218206_x_at	1.89e-01	1.35e-01	1.52	-6.041858	0.2878937	SCAND1	SCAN domain containing 1	51282
206186_at	1.90e-01	1.35e-01	-1.52	-6.042751	-0.1144529	MPP3	membrane palmitoylated protein 3	4356
231577_s_at	1.90e-01	1.35e-01	1.52	-6.042919	0.5175354	GBP1	guanylate binding protein 1	2633
222728_s_at	1.90e-01	1.35e-01	1.52	-6.042955	0.2728056	MIR1304///SNORD5///SNORA32///SNORA40///SNORA18///SNORA1///SNORA8///TAF1D	microRNA 1304///small nucleolar RNA, C/D box 5///small nucleolar RNA, H/ACA box 32///small nucleolar RNA, H/ACA box 40///small nucleolar RNA, H/ACA box 18///small nucleolar RNA, H/ACA box 1///small nucleolar RNA, H/ACA box 8///TATA-box binding protein associated factor, RNA polymerase I subunit D	100302240///692072///692063///677822///677805///677792///654320///79101
244669_at	1.90e-01	1.35e-01	-1.52	-6.0432	-0.4004651	SNORD50B///SNORD50A	small nucleolar RNA, C/D box 50B///small nucleolar RNA, C/D box 50A	692088///26799
243976_at	1.90e-01	1.35e-01	-1.52	-6.043316	-0.3409961	RNF115	ring finger protein 115	27246
212778_at	1.90e-01	1.35e-01	-1.52	-6.04347	-0.2949611	PACS2	phosphofurin acidic cluster sorting protein 2	23241
211662_s_at	1.90e-01	1.35e-01	1.52	-6.043582	0.2070592	VDAC2	voltage dependent anion channel 2	7417
225507_at	1.90e-01	1.35e-01	1.52	-6.044595	0.3540723	PNISR	PNN interacting serine and arginine rich protein	25957
242517_at	1.90e-01	1.36e-01	1.52	-6.045342	0.5843623	KISS1R	KISS1 receptor	84634
206118_at	1.90e-01	1.36e-01	-1.52	-6.04544	-0.5294006	STAT4	signal transducer and activator of transcription 4	6775
206106_at	1.90e-01	1.36e-01	-1.52	-6.045532	-0.1650436	MAPK12	mitogen-activated protein kinase 12	6300
211713_x_at	1.90e-01	1.36e-01	1.52	-6.04642	0.2753596	KIAA0101	KIAA0101	9768
216387_x_at	1.90e-01	1.36e-01	1.52	-6.046458	0.1135314			
1562062_at	1.90e-01	1.36e-01	-1.52	-6.046722	-0.2975676			
237334_at	1.90e-01	1.36e-01	-1.52	-6.046741	-0.4865334	SFXN2	sideroflexin 2	118980
235837_at	1.90e-01	1.36e-01	1.52	-6.046745	0.3065005	SNIP1	Smad nuclear interacting protein 1	79753
211330_s_at	1.91e-01	1.36e-01	1.52	-6.047348	0.3644903	HFE	hemochromatosis	3077
233814_at	1.91e-01	1.36e-01	1.52	-6.04742	0.8394872	EFNA5	ephrin A5	1946
229500_at	1.91e-01	1.36e-01	1.52	-6.047825	0.3596531	SLC30A9	solute carrier family 30 member 9	10463
213340_s_at	1.91e-01	1.36e-01	-1.52	-6.048056	-0.2658541	TP73-AS1	TP73 antisense RNA 1	57212
201426_s_at	1.91e-01	1.36e-01	1.52	-6.048243	0.2896169	VIM	vimentin	7431
220520_s_at	1.91e-01	1.36e-01	-1.52	-6.048339	-0.6199682	NUP62CL	nucleoporin 62 C-terminal like	54830
229220_x_at	1.91e-01	1.36e-01	-1.52	-6.048538	-0.2047548	NOM1	nucleolar protein with MIF4G domain 1	64434
213445_at	1.91e-01	1.36e-01	1.52	-6.048646	0.3356749	ZC3H3	zinc finger CCCH-type containing 3	23144
223831_x_at	1.91e-01	1.36e-01	1.52	-6.048787	0.1305114	ISY1	ISY1 splicing factor homolog	57461
213156_at	1.91e-01	1.36e-01	-1.52	-6.049282	-0.269466	ZBTB20	zinc finger and BTB domain containing 20	26137
227505_at	1.91e-01	1.36e-01	1.52	-6.049396	0.2446674	MED28	mediator complex subunit 28	80306
244741_s_at	1.91e-01	1.36e-01	-1.52	-6.05035	-0.8224546	ZNF667-AS1	ZNF667 antisense RNA 1 (head to head)	100128252
206220_s_at	1.91e-01	1.37e-01	-1.52	-6.051066	-0.1157285	RASA3	RAS p21 protein activator 3	22821
1558732_at	1.91e-01	1.37e-01	-1.52	-6.051338	-0.3477019	MAP4K4	mitogen-activated protein kinase kinase kinase kinase 4	9448
204208_at	1.92e-01	1.37e-01	-1.52	-6.051622	-0.2119428	RNGTT	RNA guanylyltransferase and 5'-phosphatase	8732
209206_at	1.92e-01	1.37e-01	1.52	-6.052095	0.2234797	LOC102724364///SEC22B	vesicle-trafficking protein SEC22b-like///SEC22 homolog B, vesicle trafficking protein (gene/pseudogene)	102724364///9554
232869_at	1.92e-01	1.37e-01	-1.52	-6.052239	-0.1638319	SRGAP3	SLIT-ROBO Rho GTPase activating protein 3	9901
231270_at	1.92e-01	1.37e-01	-1.52	-6.052935	-0.5344097	LOC100507258///CA13	uncharacterized LOC100507258///carbonic anhydrase 13	100507258///377677
214755_at	1.92e-01	1.37e-01	1.52	-6.052938	0.238726	UAP1L1	UDP-N-acetylglucosamine pyrophosphorylase 1 like 1	91373
220277_at	1.92e-01	1.37e-01	1.52	-6.053061	0.3424164	CXXC4	CXXC finger protein 4	80319
226317_at	1.92e-01	1.37e-01	1.52	-6.053065	0.2371274	PPP4R2	protein phosphatase 4 regulatory subunit 2	151987
233210_at	1.92e-01	1.37e-01	-1.52	-6.053393	-0.3030107	FLJ12120	uncharacterized LOC388439	388439
244761_at	1.92e-01	1.37e-01	-1.52	-6.053595	-0.4101449	C5orf63	chromosome 5 open reading frame 63	401207
222160_at	1.92e-01	1.37e-01	1.52	-6.05434	0.2254778	AKAP8L	A-kinase anchoring protein 8 like	26993
226423_at	1.92e-01	1.37e-01	-1.52	-6.055006	-0.2734167	PAQR8	progestin and adipoQ receptor family member 8	85315
220762_s_at	1.92e-01	1.37e-01	-1.52	-6.055108	-0.2602615	GNB1L	G protein subunit beta 1 like	54584
204520_x_at	1.92e-01	1.37e-01	1.52	-6.055159	0.3033647	BRD1	bromodomain containing 1	23774
217223_s_at	1.92e-01	1.37e-01	1.52	-6.055303	0.2982015	BCR	BCR, RhoGEF and GTPase activating protein	613
230467_at	1.93e-01	1.38e-01	-1.51	-6.056577	-0.0773866	TMEM52	transmembrane protein 52	339456
202235_at	1.93e-01	1.38e-01	-1.51	-6.056901	-0.2521698	SLC16A1	solute carrier family 16 member 1	6566
228550_at	1.93e-01	1.38e-01	-1.51	-6.056938	-0.1337259	RTN4R	reticulon 4 receptor	65078
1558942_at	1.93e-01	1.38e-01	1.51	-6.057454	0.2473081	ZNF765	zinc finger protein 765	91661
209539_at	1.93e-01	1.38e-01	-1.51	-6.057685	-0.5446349	ARHGEF6	Rac/Cdc42 guanine nucleotide exchange factor 6	9459
239384_at	1.93e-01	1.38e-01	1.51	-6.057808	0.4419197	SRSF1	serine and arginine rich splicing factor 1	6426
235747_at	1.93e-01	1.38e-01	1.51	-6.057858	0.4778399	LINC00849///SLC25A16	long intergenic non-protein coding RNA 849///solute carrier family 25 member 16	100996629///8034
244033_at	1.93e-01	1.38e-01	-1.51	-6.057976	-0.1549761	CEP128	centrosomal protein 128	145508
227606_s_at	1.93e-01	1.38e-01	1.51	-6.057976	0.3281236	STAMBPL1	STAM binding protein like 1	57559
214324_at	1.93e-01	1.38e-01	1.51	-6.05805	1.013782	GP2	glycoprotein 2	2813
218329_at	1.93e-01	1.38e-01	1.51	-6.058347	0.2420329	PRDM4	PR/SET domain 4	11108
240054_at	1.93e-01	1.38e-01	1.51	-6.058841	0.2070206			
239783_at	1.93e-01	1.38e-01	1.51	-6.059078	0.1455695			
222506_at	1.93e-01	1.38e-01	1.51	-6.059095	0.1945232	LMBR1	limb development membrane protein 1	64327
221836_s_at	1.93e-01	1.38e-01	-1.51	-6.059205	-0.2002408	TRAPPC9	trafficking protein particle complex 9	83696
212078_s_at	1.93e-01	1.38e-01	1.51	-6.059488	0.374056	KMT2A	lysine methyltransferase 2A	4297
226864_at	1.93e-01	1.38e-01	1.51	-6.059538	0.681098	PKIA	protein kinase (cAMP-dependent, catalytic) inhibitor alpha	5569
224149_x_at	1.93e-01	1.38e-01	1.51	-6.059781	0.2707996	SLMAP	sarcolemma associated protein	7871
235196_at	1.93e-01	1.38e-01	1.51	-6.059817	0.2324159	CDC73	cell division cycle 73	79577
204074_s_at	1.93e-01	1.38e-01	1.51	-6.059907	0.3311501	CEP104	centrosomal protein 104	9731
234459_at	1.93e-01	1.38e-01	1.51	-6.060081	0.3436805	PPHLN1	periphilin 1	51535
201407_s_at	1.93e-01	1.38e-01	1.51	-6.060179	0.2493897	PPP1CB	protein phosphatase 1 catalytic subunit beta	5500
220161_s_at	1.93e-01	1.38e-01	-1.51	-6.060753	-0.5143623	EPB41L4B	erythrocyte membrane protein band 4.1 like 4B	54566
242485_at	1.93e-01	1.38e-01	1.51	-6.06084	0.3594149			
232363_at	1.93e-01	1.38e-01	-1.51	-6.061229	-0.2406152			
218447_at	1.94e-01	1.38e-01	1.51	-6.061424	0.2551405	CMC2	C-X9-C motif containing 2	56942
206618_at	1.94e-01	1.38e-01	1.51	-6.061738	0.3281581	IL18R1	interleukin 18 receptor 1	8809
218384_at	1.94e-01	1.38e-01	1.51	-6.061758	0.3613067	CARHSP1	calcium regulated heat stable protein 1	23589
228612_at	1.94e-01	1.38e-01	-1.51	-6.062018	-0.2247732	RAB30-AS1	RAB30 antisense RNA 1 (head to head)	100506233
1559315_s_at	1.94e-01	1.38e-01	1.51	-6.062058	0.7318441	SOCS2-AS1	SOCS2 antisense RNA 1	144481
217782_s_at	1.94e-01	1.39e-01	1.51	-6.062148	0.2560319	GPS1	G protein pathway suppressor 1	2873
211675_s_at	1.94e-01	1.39e-01	-1.51	-6.062479	-0.4205922	MDFIC	MyoD family inhibitor domain containing	29969
237856_at	1.94e-01	1.39e-01	1.51	-6.062953	0.2320854	RAP1GDS1	Rap1 GTPase-GDP dissociation stimulator 1	5910
218031_s_at	1.94e-01	1.39e-01	1.51	-6.063235	0.6884555	FOXN3	forkhead box N3	1112
227122_at	1.94e-01	1.39e-01	1.51	-6.063427	0.3543992	ZNF791	zinc finger protein 791	163049
240616_at	1.94e-01	1.39e-01	-1.51	-6.063912	-0.275813			
238995_at	1.94e-01	1.39e-01	-1.51	-6.064301	-0.3125497	SULT1A1	sulfotransferase family 1A member 1	6817
227892_at	1.94e-01	1.39e-01	1.51	-6.064471	0.9135871	PRKAA2	protein kinase AMP-activated catalytic subunit alpha 2	5563
212103_at	1.94e-01	1.39e-01	-1.51	-6.065011	-0.2875554	KPNA6	karyopherin subunit alpha 6	23633
215179_x_at	1.94e-01	1.39e-01	-1.51	-6.065038	-0.1834298	PGF	placental growth factor	5228
235736_at	1.94e-01	1.39e-01	1.51	-6.065627	0.3475588	SMKR1	small lysine rich protein 1	100287482
219364_at	1.95e-01	1.39e-01	1.51	-6.066039	0.3507392	DHX58	DEXH-box helicase 58	79132
233359_at	1.95e-01	1.39e-01	-1.51	-6.066646	-0.3396482	TNRC6C	trinucleotide repeat containing 6C	57690
240912_x_at	1.95e-01	1.39e-01	-1.51	-6.066785	-0.6698663	EWSAT1	Ewing sarcoma associated transcript 1	283673
214053_at	1.95e-01	1.39e-01	1.51	-6.066961	0.960729	ERBB4	erb-b2 receptor tyrosine kinase 4	2066
226021_at	1.95e-01	1.39e-01	1.51	-6.067764	0.6826325	RDH10	retinol dehydrogenase 10 (all-trans)	157506
219514_at	1.95e-01	1.40e-01	1.51	-6.0679	0.6774089	ANGPTL2	angiopoietin like 2	23452
205226_at	1.95e-01	1.40e-01	1.51	-6.068448	0.5131839	PDGFRL	platelet derived growth factor receptor like	5157
1562056_at	1.95e-01	1.40e-01	1.51	-6.068525	0.2889686			
211025_x_at	1.95e-01	1.40e-01	-1.51	-6.068827	-0.1573288	COX5B	cytochrome c oxidase subunit 5B	1329
217781_s_at	1.95e-01	1.40e-01	-1.51	-6.068934	-0.2782461	ZNF106	zinc finger protein 106	64397
232787_at	1.95e-01	1.40e-01	-1.51	-6.06981	-0.1182095	HELZ2	helicase with zinc finger 2	85441
222511_x_at	1.96e-01	1.40e-01	1.51	-6.070556	0.2267663	FAF1	Fas associated factor 1	11124
239591_at	1.96e-01	1.40e-01	1.51	-6.070801	1.1152317			
243973_at	1.96e-01	1.40e-01	1.50	-6.071171	0.2202426			
37943_at	1.96e-01	1.40e-01	1.50	-6.071491	0.1882908	ZFYVE26	zinc finger FYVE-type containing 26	23503
217432_s_at	1.96e-01	1.40e-01	1.50	-6.072029	0.2546944	IDS	iduronate 2-sulfatase	3423
219559_at	1.96e-01	1.40e-01	1.50	-6.072519	0.3256415	SLC17A9	solute carrier family 17 member 9	63910
241777_x_at	1.96e-01	1.40e-01	-1.50	-6.073328	-0.2143312			
227194_at	1.96e-01	1.41e-01	-1.50	-6.073661	-1.4624571	FAM3B	family with sequence similarity 3 member B	54097
201111_at	1.96e-01	1.41e-01	1.50	-6.074476	0.225863	CSE1L	chromosome segregation 1 like	1434
235324_at	1.96e-01	1.41e-01	1.50	-6.074507	0.3727935	SRSF3	serine and arginine rich splicing factor 3	6428
229444_at	1.96e-01	1.41e-01	-1.50	-6.074761	-0.371573	LOC101929243	uncharacterized LOC101929243	101929243
242915_at	1.97e-01	1.41e-01	1.50	-6.075252	0.3014608	ZNF682	zinc finger protein 682	91120
202090_s_at	1.97e-01	1.41e-01	-1.50	-6.076029	-0.2079436	UQCR11	ubiquinol-cytochrome c reductase, complex III subunit XI	10975
203059_s_at	1.97e-01	1.41e-01	1.50	-6.076091	0.297244	PAPSS2	3'-phosphoadenosine 5'-phosphosulfate synthase 2	9060
1564064_a_at	1.97e-01	1.41e-01	1.50	-6.07688	0.7100828	ATP11B	ATPase phospholipid transporting 11B (putative)	23200
243792_x_at	1.97e-01	1.41e-01	1.50	-6.077099	0.4497142	PTPN13	protein tyrosine phosphatase, non-receptor type 13	5783
216347_s_at	1.97e-01	1.41e-01	-1.50	-6.07741	-0.2789069	PPP1R13B	protein phosphatase 1 regulatory subunit 13B	23368
1563320_at	1.97e-01	1.41e-01	1.50	-6.077536	0.2454197			
226323_at	1.97e-01	1.41e-01	1.50	-6.07815	0.1934659	ZNF830	zinc finger protein 830	91603
205090_s_at	1.97e-01	1.41e-01	1.50	-6.078652	0.2552718	NAGPA	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase	51172
223307_at	1.97e-01	1.41e-01	1.50	-6.078735	0.4348628	CDCA3	cell division cycle associated 3	83461
1562434_at	1.97e-01	1.41e-01	-1.50	-6.078922	-0.2297997	UNK	unkempt family zinc finger	85451
236027_at	1.97e-01	1.42e-01	-1.50	-6.079281	-0.2571921	SFR1	SWI5 dependent homologous recombination repair protein 1	119392
208205_at	1.98e-01	1.42e-01	1.50	-6.080008	0.5189427	PCDHA9	protocadherin alpha 9	9752
205846_at	1.98e-01	1.42e-01	-1.50	-6.080215	-0.4152143	PTPRB	protein tyrosine phosphatase, receptor type B	5787
227941_at	1.98e-01	1.42e-01	1.50	-6.080311	0.3515654	LOC339803	uncharacterized LOC339803	339803
227100_at	1.98e-01	1.42e-01	1.50	-6.080564	0.214729	B3GLCT	beta 3-glucosyltransferase	145173
233869_x_at	1.98e-01	1.42e-01	1.50	-6.080631	0.3352771	DKFZP586B0319	DKFZP586B0319 protein	26069
1568915_at	1.98e-01	1.42e-01	-1.50	-6.08067	-0.3253787			
37986_at	1.98e-01	1.42e-01	1.50	-6.081336	0.4551455	EPOR	erythropoietin receptor	2057
235554_x_at	1.98e-01	1.42e-01	1.50	-6.081523	0.1894918	PACRGL	PARK2 coregulated like	133015
218070_s_at	1.98e-01	1.42e-01	1.50	-6.081893	0.3629349	GMPPA	GDP-mannose pyrophosphorylase A	29926
208137_x_at	1.98e-01	1.42e-01	-1.50	-6.083296	-0.2153108	ZNF611	zinc finger protein 611	81856
202839_s_at	1.99e-01	1.42e-01	-1.50	-6.084395	-0.1983745	NDUFB7	NADH:ubiquinone oxidoreductase subunit B7	4713
222604_at	1.99e-01	1.42e-01	1.50	-6.084445	0.2468752	GTF3C3	general transcription factor IIIC subunit 3	9330
227504_s_at	1.99e-01	1.42e-01	-1.50	-6.084563	-0.2436018	MED28	mediator complex subunit 28	80306
219655_at	1.99e-01	1.43e-01	1.50	-6.084893	0.4738555	SUGCT	succinyl-CoA:glutarate-CoA transferase	79783
212295_s_at	1.99e-01	1.43e-01	1.50	-6.084925	0.3375649	SLC7A1	solute carrier family 7 member 1	6541
